T: 2020-08-08 14:06:32.397965: Scoreboard Controller V0.9 
T: 2020-08-08 14:06:32.399664: AusSport Scoreboards - all rights reserved
T: 2020-08-08 14:20:37.154555: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 0, 0, 255, 255, 0, 0, 1, 255)
T: 2020-08-08 14:20:38.154766: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 0, 0, 255, 255, 7, 15, 255, 255)
T: 2020-08-08 14:20:39.154395: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 0, 0, 255, 255, 7, 0, 255, 255)
T: 2020-08-08 14:20:40.154602: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 241, 248, 7, 15, 15, 255)
T: 2020-08-08 14:20:41.154641: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 241, 248, 0, 0, 1, 248)
T: 2020-08-08 14:20:42.154707: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 241, 248, 0, 15, 254, 63)
T: 2020-08-08 14:20:43.154784: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 241, 248, 0, 0, 255, 255)
T: 2020-08-08 14:20:44.155459: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 241, 248, 7, 0, 241, 248)
T: 2020-08-08 14:20:45.155592: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 241, 248, 7, 0, 255, 199)
T: 2020-08-08 14:20:46.156334: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 241, 248, 7, 15, 255, 199)
T: 2020-08-08 14:20:47.155727: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 241, 248, 0, 0, 1, 255)
T: 2020-08-08 14:20:48.156042: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 241, 248, 7, 15, 255, 255)
T: 2020-08-08 14:20:49.155721: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 241, 248, 7, 0, 255, 255)
T: 2020-08-08 14:20:50.155784: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 255, 199, 7, 15, 15, 255)
T: 2020-08-08 14:20:51.155992: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 255, 199, 0, 0, 1, 248)
T: 2020-08-08 14:20:52.155832: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 255, 199, 0, 15, 254, 63)
T: 2020-08-08 14:20:53.156070: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 255, 199, 0, 0, 255, 255)
T: 2020-08-08 14:20:54.213933: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 255, 199, 7, 0, 241, 248)
T: 2020-08-08 14:20:55.156068: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 255, 199, 7, 0, 255, 199)
T: 2020-08-08 14:20:56.155787: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 255, 199, 7, 15, 255, 199)
T: 2020-08-08 14:20:57.155769: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 255, 199, 0, 0, 1, 255)
T: 2020-08-08 14:20:58.155834: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 255, 199, 7, 15, 255, 255)
T: 2020-08-08 14:20:59.156229: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 7, 15, 15, 255, 7, 0, 255, 199, 7, 0, 255, 255)
T: 2020-08-08 14:21:00.156327: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 15, 15, 255, 7, 15, 15, 255)
T: 2020-08-08 14:21:01.156179: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 15, 15, 255, 0, 0, 1, 248)
T: 2020-08-08 14:21:02.156305: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 15, 15, 255, 0, 15, 254, 63)
T: 2020-08-08 14:21:03.156370: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 15, 15, 255, 0, 0, 255, 255)
T: 2020-08-08 14:21:04.156343: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 15, 15, 255, 7, 0, 241, 248)
T: 2020-08-08 14:21:05.156577: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 15, 15, 255, 7, 0, 255, 199)
T: 2020-08-08 14:21:06.156600: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 15, 15, 255, 7, 15, 255, 199)
T: 2020-08-08 14:21:07.157113: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 15, 15, 255, 0, 0, 1, 255)
T: 2020-08-08 14:21:08.157125: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 15, 15, 255, 7, 15, 255, 255)
T: 2020-08-08 14:21:09.157442: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 15, 15, 255, 7, 0, 255, 255)
T: 2020-08-08 14:21:10.157142: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 1, 248, 7, 15, 15, 255)
T: 2020-08-08 14:21:11.157416: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 1, 248, 0, 0, 1, 248)
T: 2020-08-08 14:21:12.157174: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 1, 248, 0, 15, 254, 63)
T: 2020-08-08 14:21:13.157190: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 1, 248, 0, 0, 255, 255)
T: 2020-08-08 14:21:14.157865: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 1, 248, 7, 0, 241, 248)
T: 2020-08-08 14:21:15.157478: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 1, 248, 7, 0, 255, 199)
T: 2020-08-08 14:21:16.158014: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 1, 248, 7, 15, 255, 199)
T: 2020-08-08 14:21:17.158846: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 1, 248, 0, 0, 1, 255)
T: 2020-08-08 14:21:18.157589: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 1, 248, 7, 15, 255, 255)
T: 2020-08-08 14:21:19.215869: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 1, 248, 7, 0, 255, 255)
T: 2020-08-08 14:21:20.158082: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 15, 254, 63, 7, 15, 15, 255)
T: 2020-08-08 14:21:21.158000: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 15, 254, 63, 0, 0, 1, 248)
T: 2020-08-08 14:21:22.158232: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 15, 254, 63, 0, 15, 254, 63)
T: 2020-08-08 14:21:23.158430: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 15, 254, 63, 0, 0, 255, 255)
T: 2020-08-08 14:21:24.158034: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 15, 254, 63, 7, 0, 241, 248)
T: 2020-08-08 14:21:25.158241: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 15, 254, 63, 7, 0, 255, 199)
T: 2020-08-08 14:21:26.158211: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 15, 254, 63, 7, 15, 255, 199)
T: 2020-08-08 14:21:27.158327: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 15, 254, 63, 0, 0, 1, 255)
T: 2020-08-08 14:21:28.158535: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 15, 254, 63, 7, 15, 255, 255)
T: 2020-08-08 14:21:29.159010: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 15, 254, 63, 7, 0, 255, 255)
T: 2020-08-08 14:21:30.158969: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 255, 255, 7, 15, 15, 255)
T: 2020-08-08 14:21:31.158697: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 255, 255, 0, 0, 1, 248)
T: 2020-08-08 14:21:32.158685: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 255, 255, 0, 15, 254, 63)
T: 2020-08-08 14:21:33.158870: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 255, 255, 0, 0, 255, 255)
T: 2020-08-08 14:21:34.158976: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 255, 255, 7, 0, 241, 248)
T: 2020-08-08 14:21:35.159159: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 255, 255, 7, 0, 255, 199)
T: 2020-08-08 14:21:36.159377: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 255, 255, 7, 15, 255, 199)
T: 2020-08-08 14:21:37.159467: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 255, 255, 0, 0, 1, 255)
T: 2020-08-08 14:21:38.159552: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 255, 255, 7, 15, 255, 255)
T: 2020-08-08 14:21:39.159616: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 0, 0, 255, 255, 7, 0, 255, 255)
T: 2020-08-08 14:21:40.160169: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 0, 241, 248, 7, 15, 15, 255)
T: 2020-08-08 14:21:41.160035: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 0, 241, 248, 0, 0, 1, 248)
T: 2020-08-08 14:21:42.193925: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63)
T: 2020-08-08 14:21:43.203022: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 0, 241, 248, 0, 0, 255, 255)
T: 2020-08-08 14:21:44.210275: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248)
T: 2020-08-08 14:21:45.252713: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 255, 199)
T: 2020-08-08 14:21:46.251894: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 0, 241, 248, 7, 15, 255, 199)
T: 2020-08-08 14:21:47.162082: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 0, 241, 248, 0, 0, 1, 255)
T: 2020-08-08 14:21:48.160711: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 0, 241, 248, 7, 15, 255, 255)
T: 2020-08-08 14:21:49.160724: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 255, 255)
T: 2020-08-08 14:21:50.161303: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 0, 255, 199, 7, 15, 15, 255)
T: 2020-08-08 14:21:51.160987: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 0, 255, 199, 0, 0, 1, 248)
T: 2020-08-08 14:21:52.161021: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 0, 255, 199, 0, 15, 254, 63)
T: 2020-08-08 14:21:53.161555: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 0, 255, 199, 0, 0, 255, 255)
T: 2020-08-08 14:21:54.161505: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 0, 255, 199, 7, 0, 241, 248)
T: 2020-08-08 14:21:55.161619: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 0, 255, 199, 7, 0, 255, 199)
T: 2020-08-08 14:21:56.160859: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 0, 255, 199, 7, 15, 255, 199)
T: 2020-08-08 14:21:57.162736: (0, 0, 1, 248, 7, 0, 241, 248, 0, 15, 254, 63, 0, 0, 1, 248, 7, 0, 255, 199, 0, 0, 1, 255)
T: 2020-08-08 14:40:26.028055: Scoreboard Controller V0.9 
T: 2020-08-08 14:40:26.030016: AusSport Scoreboards - all rights reserved
T: 2020-08-08 14:40:26.274169: (0, 0, 0, 0, 7, 15, 15, 255, 7, 15, 15, 255, 7, 15, 15, 255, 7, 15, 15, 255, 7, 15, 15, 255)
T: 2020-08-08 14:40:27.009776: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 0, 15, 254, 63, 7, 15, 255, 199)
T: 2020-08-08 14:40:28.009813: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 0, 15, 254, 63, 0, 0, 1, 255)
T: 2020-08-08 14:40:29.010001: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 0, 15, 254, 63, 7, 15, 255, 255)
T: 2020-08-08 14:40:30.009928: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 0, 15, 254, 63, 7, 0, 255, 255)
T: 2020-08-08 14:40:31.010856: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 0, 0, 255, 255, 7, 15, 15, 255)
T: 2020-08-08 14:40:32.010196: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 0, 0, 255, 255, 0, 0, 1, 248)
T: 2020-08-08 14:40:33.010423: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 0, 0, 255, 255, 0, 15, 254, 63)
T: 2020-08-08 14:40:34.011568: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 0, 0, 255, 255, 0, 0, 255, 255)
T: 2020-08-08 14:40:35.011703: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 0, 0, 255, 255, 7, 0, 241, 248)
T: 2020-08-08 14:40:36.010738: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 0, 0, 255, 255, 7, 0, 255, 199)
T: 2020-08-08 14:40:37.010748: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 0, 0, 255, 255, 7, 15, 255, 199)
T: 2020-08-08 14:40:38.010687: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 0, 0, 255, 255, 0, 0, 1, 255)
T: 2020-08-08 14:40:39.010701: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 0, 0, 255, 255, 7, 15, 255, 255)
T: 2020-08-08 14:40:40.010950: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 0, 0, 255, 255, 7, 0, 255, 255)
T: 2020-08-08 14:40:40.805235: Comms: A03304202008070551
T: 2020-08-08 14:40:40.807968: Valid Message! Length: 18
T: 2020-08-08 14:40:40.848847: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 0, 0, 255, 255, 7, 0, 255, 255)
T: 2020-08-08 14:40:41.059067: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 241, 248, 0, 0, 1, 248)
T: 2020-08-08 14:40:42.052991: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 241, 248, 0, 15, 254, 63)
T: 2020-08-08 14:40:42.243788: Comms: A03304202009070611
T: 2020-08-08 14:40:42.245539: Valid Message! Length: 18
T: 2020-08-08 14:40:42.287111: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 241, 248, 0, 15, 254, 63)
T: 2020-08-08 14:40:43.052837: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 241, 248, 0, 0, 255, 255)
T: 2020-08-08 14:40:43.233216: Comms: A03304202010070671
T: 2020-08-08 14:40:43.234858: Valid Message! Length: 18
T: 2020-08-08 14:40:43.277994: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 241, 248, 0, 0, 255, 255)
T: 2020-08-08 14:40:44.053770: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 241, 248, 7, 0, 241, 248)
T: 2020-08-08 14:40:44.231778: Comms: W6073
T: 2020-08-08 14:40:44.234472: Valid Message! Length: 5
T: 2020-08-08 14:40:44.275158: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 241, 248, 7, 0, 241, 248)
T: 2020-08-08 14:40:45.054713: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 241, 248, 7, 0, 255, 199)
T: 2020-08-08 14:40:45.231374: Comms: W6079
T: 2020-08-08 14:40:45.233935: Valid Message! Length: 5
T: 2020-08-08 14:40:45.274800: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 241, 248, 7, 0, 255, 199)
T: 2020-08-08 14:40:46.053801: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 241, 248, 7, 15, 255, 199)
T: 2020-08-08 14:40:46.229663: Comms: W6085
T: 2020-08-08 14:40:46.232239: Valid Message! Length: 5
T: 2020-08-08 14:40:46.273218: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 241, 248, 7, 15, 255, 199)
T: 2020-08-08 14:40:47.053451: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 241, 248, 0, 0, 1, 255)
T: 2020-08-08 14:40:47.230714: Comms: W6091
T: 2020-08-08 14:40:47.232294: Valid Message! Length: 5
T: 2020-08-08 14:40:47.275741: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 241, 248, 0, 0, 1, 255)
T: 2020-08-08 14:40:47.459738: Comms: A03304202014070911
T: 2020-08-08 14:40:47.461557: Valid Message! Length: 18
T: 2020-08-08 14:40:47.505277: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 241, 248, 0, 0, 1, 255)
T: 2020-08-08 14:40:48.053621: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 241, 248, 7, 15, 255, 255)
T: 2020-08-08 14:40:49.053930: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 241, 248, 7, 0, 255, 255)
T: 2020-08-08 14:40:49.242128: Comms: A03304202015070971
T: 2020-08-08 14:40:49.243963: Valid Message! Length: 18
T: 2020-08-08 14:40:49.286003: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 241, 248, 7, 0, 255, 255)
T: 2020-08-08 14:40:50.053576: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 255, 199, 7, 15, 15, 255)
T: 2020-08-08 14:40:50.352611: Comms: A03304202016071031
T: 2020-08-08 14:40:50.355133: Valid Message! Length: 18
T: 2020-08-08 14:40:50.396620: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 255, 199, 7, 15, 15, 255)
T: 2020-08-08 14:40:51.053671: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 255, 199, 0, 0, 1, 248)
T: 2020-08-08 14:40:52.053671: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 255, 199, 0, 15, 254, 63)
T: 2020-08-08 14:40:52.668034: Comms: W6109
T: 2020-08-08 14:40:52.670506: Valid Message! Length: 5
T: 2020-08-08 14:40:52.712483: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 255, 199, 0, 15, 254, 63)
T: 2020-08-08 14:40:53.053763: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 255, 199, 0, 0, 255, 255)
T: 2020-08-08 14:40:54.055962: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 255, 199, 7, 0, 241, 248)
T: 2020-08-08 14:40:54.469551: Comms: W6115
T: 2020-08-08 14:40:54.472244: Valid Message! Length: 5
T: 2020-08-08 14:40:54.516428: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 255, 199, 7, 0, 241, 248)
T: 2020-08-08 14:40:54.696749: Comms: A03304202018071151
T: 2020-08-08 14:40:54.698623: Valid Message! Length: 18
T: 2020-08-08 14:40:54.740534: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 255, 199, 7, 0, 241, 248)
T: 2020-08-08 14:40:55.054338: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 255, 199, 7, 0, 255, 199)
T: 2020-08-08 14:40:56.054421: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 255, 199, 7, 15, 255, 199)
T: 2020-08-08 14:40:56.235790: Comms: W6121
T: 2020-08-08 14:40:56.238354: Valid Message! Length: 5
T: 2020-08-08 14:40:56.279002: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 255, 199, 7, 15, 255, 199)
T: 2020-08-08 14:40:56.458888: Comms: A03304202019071211
T: 2020-08-08 14:40:56.461429: Valid Message! Length: 18
T: 2020-08-08 14:40:56.502692: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 255, 199, 7, 15, 255, 199)
T: 2020-08-08 14:40:57.054493: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 255, 199, 0, 0, 1, 255)
T: 2020-08-08 14:40:58.056026: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 255, 199, 7, 15, 255, 255)
T: 2020-08-08 14:40:58.535914: Comms: A03404208019071211
T: 2020-08-08 14:40:58.538444: Valid Message! Length: 18
T: 2020-08-08 14:40:58.579724: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 255, 199, 7, 15, 255, 255)
T: 2020-08-08 14:40:59.054831: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 7, 15, 15, 255, 7, 0, 255, 199, 7, 0, 255, 255)
T: 2020-08-08 14:41:00.056152: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 0, 0, 1, 248, 7, 15, 15, 255, 7, 15, 15, 255)
T: 2020-08-08 14:41:00.242171: Comms: A03504214019071211
T: 2020-08-08 14:41:00.244008: Valid Message! Length: 18
T: 2020-08-08 14:41:00.286103: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 0, 0, 1, 248, 7, 15, 15, 255, 7, 15, 15, 255)
T: 2020-08-08 14:41:01.054803: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 0, 0, 1, 248, 7, 15, 15, 255, 0, 0, 1, 248)
T: 2020-08-08 14:41:01.598611: Comms: A03604220019071211
T: 2020-08-08 14:41:01.600261: Valid Message! Length: 18
T: 2020-08-08 14:41:01.641989: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 0, 0, 1, 248, 7, 15, 15, 255, 0, 0, 1, 248)
T: 2020-08-08 14:41:02.054840: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 0, 0, 1, 248, 7, 15, 15, 255, 0, 15, 254, 63)
T: 2020-08-08 14:41:02.590372: Comms: A03704226019071211
T: 2020-08-08 14:41:02.592222: Valid Message! Length: 18
T: 2020-08-08 14:41:02.633075: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 0, 0, 1, 248, 7, 15, 15, 255, 0, 15, 254, 63)
T: 2020-08-08 14:41:03.054864: (0, 0, 1, 248, 7, 0, 241, 248, 7, 0, 241, 248, 0, 0, 1, 248, 7, 15, 15, 255, 0, 0, 255, 255)
